workLat,workLong,workTweets,homeLat,homeLong,homeTweets,#tweets,userID,homeCountry,workCountry,homeCanton,workCanton,distance,closer to home,closer to work,routeTime
47.23,6.03,15.0,47.26,6.01,11.0,176,599310031,France,France,-,-,3.6592792210849603,"('Pontarlier', 47.46111061695262)","('Pontarlier', 43.852626934437986)",7.6
47.02,7.44,76.0,47.02,7.44,96.0,177,378476757,Suisse,Suisse,Bern - Berne,Bern - Berne,0.0,"('Bern', 11.656416909841454)","('Bern', 11.656416909841454)",0.0
47.2,5.94,28.0,47.24,6.03,49.0,177,970312506,France,France,-,-,8.11781527816859,"('Pontarlier', 44.775117059286906)","('Pontarlier', 45.54989655475243)",14.916666666666666
47.27,6.65,37.0,47.27,6.62,30.0,177,4696606890,France,France,-,-,2.2620996137118676,"('Pontarlier', 45.38214578621729)","('Pontarlier', 46.42823268909376)",8.25
47.75,7.33,96.0,47.75,7.33,80.0,177,458664144,France,France,-,-,0.0,"('Mulhouse', 0.2465655646310726)","('Mulhouse', 0.2465655646310726)",0.0
47.76,7.33,62.0,47.76,7.33,64.0,177,138498620,France,France,-,-,0.0,"('Mulhouse', 1.1382714878689029)","('Mulhouse', 1.1382714878689029)",0.0
47.38,8.54,157.0,47.38,8.54,20.0,177,314474395,Suisse,Suisse,Zürich,Zürich,0.0,"('Zurich', 1.6615021190898316)","('Zurich', 1.6615021190898316)",0.0
47.38,8.54,31.0,47.38,8.54,45.0,177,499925375,Suisse,Suisse,Zürich,Zürich,0.0,"('Zurich', 1.6615021190898316)","('Zurich', 1.6615021190898316)",0.0
46.95,7.44,20.0,46.95,7.44,46.0,177,1607858238,Suisse,Suisse,Bern - Berne,Bern - Berne,0.0,"('Bern', 4.2188015742827165)","('Bern', 4.2188015742827165)",0.0
47.75,7.33,19.0,47.81,7.31,92.0,177,1194816007,France,France,-,-,6.832723771177099,"('Mulhouse', 6.890783172775605)","('Mulhouse', 0.2465655646310726)",10.033333333333333
47.57,7.55,45.0,47.57,7.55,17.0,177,526635971,France,France,-,-,0.0,"('Basel', 3.766755521254546)","('Basel', 3.766755521254546)",0.0
47.22,8.68,36.0,47.22,8.68,61.0,177,21648094,Suisse,Suisse,Zürich,Zürich,0.0,"('Zurich', 19.01712303858895)","('Zurich', 19.01712303858895)",0.0
46.28,6.16,76.0,46.29,6.16,18.0,177,1377405721,Suisse,Suisse,Genève,Genève,1.1112511347447205,"('Geneva', 10.014506109830903)","('Geneva', 8.904910811809415)",4.85
46.95,7.39,61.0,46.95,7.39,116.0,177,309252103,Suisse,Suisse,Bern - Berne,Bern - Berne,0.0,"('Bern', 6.896901927923054)","('Bern', 6.896901927923054)",0.0
47.38,8.54,129.0,47.38,8.54,48.0,177,2949130524,Suisse,Suisse,Zürich,Zürich,0.0,"('Zurich', 1.6615021190898316)","('Zurich', 1.6615021190898316)",0.0
46.92,6.34,12.0,47.25,6.03,11.0,177,1640401586,France,France,-,-,43.53146545434231,"('Pontarlier', 45.706006958256694)","('Pontarlier', 2.1745418923347835)",48.11666666666667
46.42,5.99,126.0,46.42,5.99,50.0,177,1401827604,France,France,-,-,0.0,"('Geneva', 27.95801294487583)","('Geneva', 27.95801294487583)",0.0
46.01,8.94,120.0,46.01,8.94,42.0,177,995207928,Suisse,Suisse,Ticino,Ticino,0.0,"('Varese', 23.114138557330094)","('Varese', 23.114138557330094)",0.0
47.04,8.32,81.0,47.04,8.32,93.0,177,627166261,Suisse,Suisse,Luzern,Luzern,0.0,"('Luzern', 6.279503401719631)","('Luzern', 6.279503401719631)",0.0
45.8,9.1,58.0,45.8,9.09,35.0,177,64703355,Italia,Italia,-,-,0.7747255111461708,"('Varese', 20.511984267492977)","('Varese', 21.28318527829958)",2.3833333333333333
47.38,8.54,28.0,46.2,6.14,91.0,177,22507219,Suisse,Suisse,Genève,Zürich,224.78984444443992,"('Geneva', 2.0536168395962333)","('Zurich', 1.6615021190898316)",162.83333333333334
46.11,7.23,32.0,46.1,7.23,39.0,177,214450499,Suisse,Suisse,Valais - Wallis,Valais - Wallis,1.1112511347447205,"('Sion', 17.45610547023835)","('Sion', 16.523109255798474)",3.683333333333333
46.24,6.12,20.0,46.24,6.12,17.0,178,273276091,Suisse,Suisse,Genève,Genève,0.0,"('Geneva', 5.714058409662221)","('Geneva', 5.714058409662221)",0.0
45.83,8.81,14.0,45.83,8.8,17.0,178,1066465742,Italia,Italia,-,-,0.7743082707212626,"('Varese', 2.4654264505929757)","('Varese', 1.8739444639274843)",4.216666666666667
46.81,8.22,168.0,46.81,8.22,10.0,178,2956562014,Suisse,Suisse,Obwalden,Obwalden,0.0,"('Luzern', 30.57643122586675)","('Luzern', 30.57643122586675)",0.0
46.23,7.37,114.0,46.23,7.37,63.0,178,2656741889,Suisse,Suisse,Valais - Wallis,Valais - Wallis,0.0,"('Sion', 1.5805339707161008)","('Sion', 1.5805339707161008)",0.0
46.19,6.16,15.0,46.18,6.09,46.0,178,1018053343,Suisse,Suisse,Genève,Genève,5.498937482767959,"('Geneva', 6.305109667958225)","('Geneva', 1.2249446550703356)",15.183333333333334
47.38,8.53,32.0,47.38,8.53,50.0,178,2210556829,Suisse,Suisse,Zürich,Zürich,0.0,"('Zurich', 2.1117831264200326)","('Zurich', 2.1117831264200326)",0.0
45.89,6.13,16.0,45.89,6.13,162.0,178,353170756,France,France,-,-,0.0,"('Annecy', 1.5142496250374293)","('Annecy', 1.5142496250374293)",0.0
46.2,6.14,18.0,46.09,6.7,22.0,178,261816444,France,Suisse,-,Genève,44.814412000356015,"('Annemasse', 37.437811185255725)","('Geneva', 2.0536168395962333)",51.233333333333334
46.21,6.13,24.0,46.2,6.13,10.0,178,349909554,Suisse,Suisse,Genève,Genève,1.1112511347447205,"('Geneva', 2.822761711507155)","('Geneva', 3.033383012494483)",6.55
45.93,7.64,48.0,46.45,10.36,56.0,178,448707859,Italia,Italia,-,-,217.0650182811829,"('Varese', 137.4218907467012)","('Sion', 40.443000364621376)",0.0
46.24,5.97,24.0,46.24,5.97,52.0,178,18373027,France,France,-,-,0.0,"('Geneva', 15.763259128352184)","('Geneva', 15.763259128352184)",0.0
47.2,5.94,47.0,47.22,5.96,13.0,178,1213830296,France,France,-,-,2.686808029601438,"('Pontarlier', 46.18326506362097)","('Pontarlier', 45.54989655475243)",7.633333333333334
47.0,6.94,36.0,47.0,6.94,23.0,178,1295807197,Suisse,Suisse,Neuchâtel,Neuchâtel,0.0,"('Bern', 41.006560264788824)","('Bern', 41.006560264788824)",0.0
47.54,9.19,116.0,47.54,9.19,62.0,179,108387024,Suisse,Suisse,Thurgau,Thurgau,0.0,"('Zurich', 51.80438263412191)","('Zurich', 51.80438263412191)",0.0
45.94,7.63,16.0,45.94,7.63,56.0,179,2907612442,Italia,Italia,-,-,0.0,"('Sion', 39.08982110528625)","('Sion', 39.08982110528625)",0.0
46.68,7.85,28.0,46.68,7.85,82.0,179,159671383,Suisse,Suisse,Bern - Berne,Bern - Berne,0.0,"('Bern', 39.26939402175956)","('Bern', 39.26939402175956)",0.0
45.87,9.11,39.0,45.88,9.12,20.0,179,127581651,Italia,Italia,-,-,1.3540542581240151,"('Varese', 23.76034518571417)","('Varese', 22.71302569556147)",8.716666666666667
45.87,10.18,55.0,45.87,10.18,124.0,179,480420285,Italia,Italia,-,-,0.0,"('Varese', 104.9447791488283)","('Varese', 104.9447791488283)",0.0
47.09,6.81,10.0,47.05,6.75,91.0,179,559604781,Suisse,Suisse,Neuchâtel,Neuchâtel,6.35461829691205,"('Pontarlier', 34.061011685154334)","('Pontarlier', 40.20762444843875)",8.183333333333334
46.84,7.66,110.0,46.84,7.66,69.0,179,127202607,Suisse,Suisse,Bern - Berne,Bern - Berne,0.0,"('Bern', 16.97751878100267)","('Bern', 16.97751878100267)",0.0
45.85,6.62,49.0,45.85,6.62,31.0,179,472183515,France,France,-,-,0.0,"('Annecy', 39.33375960562531)","('Annecy', 39.33375960562531)",0.0
45.92,6.87,11.0,45.92,6.87,17.0,179,264462023,France,France,-,-,0.0,"('Sion', 50.80580595438094)","('Sion', 50.80580595438094)",0.0
46.2,6.14,87.0,46.2,6.14,92.0,179,179179484,Suisse,Suisse,Genève,Genève,0.0,"('Geneva', 2.0536168395962333)","('Geneva', 2.0536168395962333)",0.0
45.8,9.08,103.0,45.85,9.35,15.0,179,1068720198,Italia,Italia,-,-,21.633869898970797,"('Varese', 40.699506820852356)","('Varese', 19.741049492816074)",34.93333333333333
47.37,7.33,86.0,47.37,7.33,93.0,179,2377452006,Suisse,Suisse,Jura,Jura,0.0,"('Basel', 29.818824936131495)","('Basel', 29.818824936131495)",0.0
46.62,9.98,63.0,46.62,9.98,115.0,180,3232038029,Suisse,Suisse,Graubünden - Grigioni - Grischun,Graubünden - Grigioni - Grischun,0.0,"('Varese', 125.76723882325584)","('Varese', 125.76723882325584)",0.0
47.7,7.3,96.0,47.7,7.3,84.0,180,745710925,France,France,-,-,0.0,"('Mulhouse', 6.088383909546113)","('Mulhouse', 6.088383909546113)",0.0
47.79,7.26,41.0,47.78,7.28,99.0,180,2835400493,France,France,-,-,1.861429040939435,"('Mulhouse', 5.192719591996859)","('Mulhouse', 7.051931077793759)",2.8666666666666667
47.43,8.67,70.0,47.43,8.67,14.0,180,20837757,Suisse,Suisse,Zürich,Zürich,0.0,"('Zurich', 11.4456822698284)","('Zurich', 11.4456822698284)",0.0
46.21,6.14,14.0,46.21,6.14,28.0,180,110724276,Suisse,Suisse,Genève,Genève,0.0,"('Geneva', 2.334834812994416)","('Geneva', 2.334834812994416)",0.0
46.18,6.2,47.0,46.18,6.2,77.0,180,1362605114,France,France,-,-,0.0,"('Annemasse', 3.312504295961623)","('Annemasse', 3.312504295961623)",0.0
47.15,9.52,54.0,47.15,9.51,30.0,180,134536779,Liechtenstein,Liechtenstein,-,-,0.7557411664633449,"('Zurich', 76.30101836110047)","('Zurich', 77.01703472352344)",3.9166666666666665
47.38,8.49,46.0,47.38,8.49,39.0,180,395570330,Suisse,Suisse,Zürich,Zürich,0.0,"('Zurich', 4.752126510146594)","('Zurich', 4.752126510146594)",0.0
45.8,9.08,10.0,45.94,9.17,72.0,180,130827100,Italia,Italia,-,-,17.044946804225468,"('Varese', 29.85969866017998)","('Varese', 19.741049492816074)",33.75
47.38,8.54,10.0,47.23,9.23,11.0,180,56663082,Suisse,Suisse,Sankt Gallen,Zürich,54.60024063176451,"('Zurich', 53.449711057791816)","('Zurich', 1.6615021190898316)",76.6
46.49,6.91,53.0,46.44,6.85,28.0,180,1441797650,Suisse,Suisse,Vaud,Vaud,7.20857818764575,"('Lausanne', 17.440949576755884)","('Lausanne', 19.218951654959362)",53.483333333333334
46.27,6.84,12.0,46.3,6.79,11.0,180,21480622,France,France,-,-,5.085051608355966,"('Lausanne', 27.592736925912373)","('Lausanne', 32.13203500702728)",6.5
47.16,9.55,102.0,47.38,8.54,13.0,180,1868986604,Suisse,Liechtenstein,Zürich,-,79.98444127795331,"('Zurich', 1.6615021190898316)","('Zurich', 78.83168573900753)",0.0
47.75,8.97,123.0,47.75,8.97,57.0,180,2800001720,Deutschland,Deutschland,-,-,0.0,"('Zurich', 52.9770003906805)","('Zurich', 52.9770003906805)",0.0
45.83,8.81,161.0,45.83,8.81,10.0,180,508716061,Italia,Italia,-,-,0.0,"('Varese', 1.8739444639274843)","('Varese', 1.8739444639274843)",0.0
47.0,6.93,53.0,47.0,6.93,35.0,180,258964917,Suisse,Suisse,Neuchâtel,Neuchâtel,0.0,"('Bern', 41.74579155348916)","('Bern', 41.74579155348916)",0.0
45.9,6.11,18.0,45.98,6.6,29.0,180,577355912,France,France,-,-,38.89556111253974,"('Annemasse', 36.70620278421269)","('Annecy', 0.5181337027284519)",78.06666666666666
47.52,6.78,94.0,47.52,6.78,53.0,180,515920118,France,France,-,-,0.0,"('Mulhouse', 48.681120070041544)","('Mulhouse', 48.681120070041544)",0.0
47.38,8.54,32.0,47.38,8.54,54.0,180,233801630,Suisse,Suisse,Zürich,Zürich,0.0,"('Zurich', 1.6615021190898316)","('Zurich', 1.6615021190898316)",0.0
45.85,9.35,87.0,45.85,9.35,92.0,180,496065749,Italia,Italia,-,-,0.0,"('Varese', 40.699506820852356)","('Varese', 40.699506820852356)",0.0
47.5,8.73,152.0,47.5,8.73,13.0,181,159503041,Suisse,Suisse,Zürich,Zürich,0.0,"('Zurich', 20.064927021975713)","('Zurich', 20.064927021975713)",0.0
46.21,6.26,12.0,46.19,6.25,97.0,181,291653838,France,France,-,-,2.3518291114088625,"('Annemasse', 1.0650511345224982)","('Annemasse', 2.438617112599803)",6.716666666666667
47.23,8.66,24.0,47.43,8.67,13.0,181,2157864750,Suisse,Suisse,Zürich,Zürich,22.23778110023939,"('Zurich', 11.4456822698284)","('Zurich', 17.3026558658715)",36.266666666666666
45.83,8.26,91.0,45.83,8.26,90.0,181,362111435,Italia,Italia,-,-,0.0,"('Varese', 43.88325273701462)","('Varese', 43.88325273701462)",0.0
46.23,7.38,102.0,46.23,7.38,70.0,181,1236369025,Suisse,Suisse,Valais - Wallis,Valais - Wallis,0.0,"('Sion', 2.335080131975806)","('Sion', 2.335080131975806)",0.0
46.49,10.41,44.0,46.49,10.41,25.0,181,303739576,Italia,Italia,-,-,0.0,"('Varese', 142.97749599916)","('Varese', 142.97749599916)",0.0
46.03,6.64,68.0,46.03,6.64,112.0,181,1427444119,France,France,-,-,0.0,"('Annemasse', 35.975840906921505)","('Annemasse', 35.975840906921505)",0.0
47.22,6.01,35.0,47.22,6.01,26.0,181,466723162,France,France,-,-,0.0,"('Pontarlier', 43.82513626835143)","('Pontarlier', 43.82513626835143)",0.0
45.83,8.81,77.0,45.83,8.81,104.0,181,4601280257,Italia,Italia,-,-,0.0,"('Varese', 1.8739444639274843)","('Varese', 1.8739444639274843)",0.0
47.2,5.94,118.0,47.2,5.94,62.0,181,926782362,France,France,-,-,0.0,"('Pontarlier', 45.54989655475243)","('Pontarlier', 45.54989655475243)",0.0
47.1,9.52,72.0,47.1,9.52,70.0,181,32496151,Liechtenstein,Liechtenstein,-,-,0.0,"('Zurich', 78.96262547632642)","('Zurich', 78.96262547632642)",0.0
46.93,7.49,110.0,46.93,7.49,71.0,181,1042453976,Suisse,Suisse,Bern - Berne,Bern - Berne,0.0,"('Bern', 2.304673021960016)","('Bern', 2.304673021960016)",0.0
45.8,9.08,102.0,45.8,9.08,79.0,181,506030733,Italia,Italia,-,-,0.0,"('Varese', 19.741049492816074)","('Varese', 19.741049492816074)",0.0
46.21,6.04,43.0,46.21,6.04,98.0,182,28197826,Suisse,Suisse,Genève,Genève,0.0,"('Geneva', 9.807338064904856)","('Geneva', 9.807338064904856)",0.0
47.65,9.17,32.0,46.81,8.22,63.0,182,1949417227,Suisse,Suisse,Obwalden,Thurgau,117.69406962959029,"('Luzern', 30.57643122586675)","('Zurich', 56.1886950839388)",94.35
46.26,6.84,83.0,46.26,6.84,82.0,182,1926555632,France,France,-,-,0.0,"('Lausanne', 33.14760184222135)","('Lausanne', 33.14760184222135)",0.0
46.22,6.11,54.0,46.22,6.11,22.0,182,575255219,Suisse,Suisse,Genève,Genève,0.0,"('Geneva', 4.89401288942452)","('Geneva', 4.89401288942452)",0.0
46.77,6.24,27.0,46.53,6.02,97.0,182,1135363422,France,France,-,-,31.510738386724803,"('Geneva', 38.357937072525544)","('Pontarlier', 17.234855320173896)",48.416666666666664
46.11,7.08,23.0,46.11,7.08,26.0,182,271991891,Suisse,Suisse,Valais - Wallis,Valais - Wallis,0.0,"('Sion', 24.88866946576537)","('Sion', 24.88866946576537)",0.0
47.38,8.54,38.0,47.43,8.5,18.0,183,16059789,Suisse,Suisse,Zürich,Zürich,6.31843593542857,"('Zurich', 7.979497706308223)","('Zurich', 1.6615021190898316)",13.316666666666666
46.4,6.25,85.0,46.39,6.26,13.0,183,826938672,Suisse,Suisse,Vaud,Vaud,1.3499127658244847,"('Annemasse', 21.803413426529957)","('Annemasse', 22.86683231408391)",3.966666666666667
46.54,6.61,45.0,46.54,6.6,19.0,183,1171569852,Suisse,Suisse,Vaud,Vaud,0.7643718712918093,"('Lausanne', 5.152748945819206)","('Lausanne', 4.397739260974105)",3.8833333333333333
46.25,6.22,36.0,46.26,6.22,61.0,183,367875564,Suisse,Suisse,Genève,Genève,1.1112511347447205,"('Annemasse', 7.415715056759293)","('Annemasse', 6.326644675209803)",0.0
46.95,7.39,72.0,46.95,7.39,105.0,183,739386944,Suisse,Suisse,Bern - Berne,Bern - Berne,0.0,"('Bern', 6.896901927923054)","('Bern', 6.896901927923054)",0.0
47.38,8.54,74.0,47.38,8.54,92.0,183,444160991,Suisse,Suisse,Zürich,Zürich,0.0,"('Zurich', 1.6615021190898316)","('Zurich', 1.6615021190898316)",0.0
46.44,6.85,83.0,46.44,6.85,85.0,183,4118525313,Suisse,Suisse,Vaud,Vaud,0.0,"('Lausanne', 17.440949576755884)","('Lausanne', 17.440949576755884)",0.0
46.95,7.39,63.0,46.95,7.39,58.0,183,1084432201,Suisse,Suisse,Bern - Berne,Bern - Berne,0.0,"('Bern', 6.896901927923054)","('Bern', 6.896901927923054)",0.0
46.15,6.59,30.0,46.15,6.59,78.0,183,409294031,France,France,-,-,0.0,"('Annemasse', 27.555971940270272)","('Annemasse', 27.555971940270272)",0.0
47.41,8.23,101.0,47.41,8.23,49.0,183,1529901446,Suisse,Suisse,Aargau,Aargau,0.0,"('Zurich', 24.551831328270808)","('Zurich', 24.551831328270808)",0.0
46.95,7.44,85.0,46.95,7.44,59.0,183,1511641856,Suisse,Suisse,Bern - Berne,Bern - Berne,0.0,"('Bern', 4.2188015742827165)","('Bern', 4.2188015742827165)",0.0
47.41,7.49,83.0,47.41,7.49,97.0,183,4501666455,Suisse,Suisse,Basel-Landschaft,Basel-Landschaft,0.0,"('Basel', 19.273090690435854)","('Basel', 19.273090690435854)",0.0
46.31,7.98,36.0,46.26,7.62,13.0,183,269739124,Suisse,Suisse,Valais - Wallis,Valais - Wallis,28.199133372741738,"('Sion', 20.960324899481016)","('Sion', 49.13761962325512)",96.33333333333333
47.31,8.36,62.0,47.31,8.36,95.0,183,256491167,Suisse,Suisse,Aargau,Aargau,0.0,"('Zurich', 15.632665139789795)","('Zurich', 15.632665139789795)",0.0
45.99,8.73,77.0,45.99,8.73,93.0,183,207777433,Italia,Italia,-,-,0.0,"('Varese', 20.557142754120363)","('Varese', 20.557142754120363)",0.0
45.84,8.81,116.0,45.84,8.81,68.0,184,754577641,Italia,Italia,-,-,0.0,"('Varese', 2.794415375008618)","('Varese', 2.794415375008618)",0.0
47.08,6.64,22.0,47.09,6.64,23.0,184,31162857,France,France,-,-,1.1112511347454275,"('Pontarlier', 29.91313553238888)","('Pontarlier', 29.15573410988396)",1.65
45.82,8.56,138.0,45.82,8.56,45.0,184,2695462372,Italia,Italia,-,-,0.0,"('Varese', 20.633436856690317)","('Varese', 20.633436856690317)",0.0
46.33,7.5,69.0,46.33,7.5,54.0,184,55812144,Suisse,Suisse,Valais - Wallis,Valais - Wallis,0.0,"('Sion', 15.753818575230758)","('Sion', 15.753818575230758)",0.0
46.54,6.59,27.0,46.54,6.59,44.0,184,25656605,Suisse,Suisse,Vaud,Vaud,0.0,"('Lausanne', 5.910178108741385)","('Lausanne', 5.910178108741385)",0.0
47.38,8.54,107.0,47.38,8.54,22.0,184,27031196,Suisse,Suisse,Zürich,Zürich,0.0,"('Zurich', 1.6615021190898316)","('Zurich', 1.6615021190898316)",0.0
45.94,9.17,60.0,45.8,9.08,15.0,184,191134134,Italia,Italia,-,-,17.044946804225468,"('Varese', 19.741049492816074)","('Varese', 29.85969866017998)",33.666666666666664
47.43,7.13,116.0,47.43,7.13,65.0,184,2609605061,Suisse,Suisse,Jura,Jura,0.0,"('Basel', 38.417214917341695)","('Basel', 38.417214917341695)",0.0
45.73,7.37,140.0,45.73,7.37,44.0,184,1621197936,Italia,Italia,-,-,0.0,"('Sion', 55.95058784809699)","('Sion', 55.95058784809699)",0.0
46.85,9.53,70.0,46.85,9.53,98.0,184,152974510,Suisse,Suisse,Graubünden - Grigioni - Grischun,Graubünden - Grigioni - Grischun,0.0,"('Zurich', 93.75563683769596)","('Zurich', 93.75563683769596)",0.0
46.21,6.15,12.0,46.21,6.15,12.0,184,11626542,Suisse,Suisse,Genève,Genève,0.0,"('Geneva', 1.6983659807231022)","('Geneva', 1.6983659807231022)",0.0
47.48,6.73,27.0,47.48,6.73,84.0,184,852896930,France,France,-,-,0.0,"('Mulhouse', 54.246188186360236)","('Mulhouse', 54.246188186360236)",0.0
47.77,7.3,27.0,47.77,7.31,52.0,184,589052225,France,France,-,-,0.7468812012122891,"('Mulhouse', 2.8229580924965103)","('Mulhouse', 3.3358106710770183)",2.3333333333333335
46.69,6.91,20.0,46.69,6.91,10.0,184,279531536,Suisse,Suisse,Fribourg - Freiburg,Fribourg - Freiburg,0.0,"('Lausanne', 25.459063207105483)","('Lausanne', 25.459063207105483)",0.0
46.09,7.07,11.0,46.52,6.52,14.0,184,97400283,Suisse,Suisse,Vaud,Valais - Wallis,63.76480567736667,"('Lausanne', 11.313048304380489)","('Sion', 26.796058614091592)",52.166666666666664
45.89,6.08,35.0,45.89,6.08,137.0,184,344345870,France,France,-,-,0.0,"('Annecy', 3.0481702558322286)","('Annecy', 3.0481702558322286)",0.0
45.85,6.03,12.0,45.85,6.03,10.0,185,2339056671,France,France,-,-,0.0,"('Annecy', 8.710157908218642)","('Annecy', 8.710157908218642)",0.0
47.56,7.58,117.0,47.56,7.58,68.0,185,3222256265,Suisse,Suisse,Basel-Stadt,Basel-Stadt,0.0,"('Basel', 1.6743361716465146)","('Basel', 1.6743361716465146)",0.0
47.44,6.05,21.0,47.43,6.07,11.0,185,452335410,France,France,-,-,1.8694829595977431,"('Pontarlier', 62.35398621489393)","('Pontarlier', 63.92673936925284)",6.416666666666667
46.16,6.67,89.0,46.16,6.67,96.0,185,1122519302,France,France,-,-,0.0,"('Annemasse', 33.48281835571384)","('Annemasse', 33.48281835571384)",0.0
47.27,8.81,31.0,47.27,8.81,137.0,185,2416695811,Suisse,Suisse,Zürich,Zürich,0.0,"('Zurich', 22.33939311738073)","('Zurich', 22.33939311738073)",0.0
46.77,7.02,34.0,46.77,7.02,139.0,185,1256765683,Suisse,Suisse,Fribourg - Freiburg,Fribourg - Freiburg,0.0,"('Lausanne', 37.658247597553554)","('Lausanne', 37.658247597553554)",0.0
46.2,6.15,14.0,46.2,6.14,41.0,185,214525398,Suisse,Suisse,Genève,Genève,0.7691448868608697,"('Geneva', 2.0536168395962333)","('Geneva', 1.2844719595381455)",0.0
47.47,6.35,96.0,47.48,6.35,12.0,185,554279762,France,France,-,-,1.1112511347447205,"('Pontarlier', 64.06492566041267)","('Pontarlier', 62.95369768384302)",2.1166666666666667
47.49,6.74,163.0,47.49,6.74,21.0,185,3033000724,France,France,-,-,0.0,"('Mulhouse', 53.00638593280465)","('Mulhouse', 53.00638593280465)",0.0
47.75,7.33,113.0,47.75,7.33,59.0,185,192287652,France,France,-,-,0.0,"('Mulhouse', 0.2465655646310726)","('Mulhouse', 0.2465655646310726)",0.0
47.7,10.32,45.0,47.74,10.3,39.0,185,841821073,Deutschland,Deutschland,-,-,4.68974218957244,"('Zurich', 137.64480053620395)","('Zurich', 137.86403043635136)",12.116666666666667
46.26,6.11,23.0,46.22,6.11,47.0,185,471492524,Suisse,France,Genève,-,4.445004538978882,"('Geneva', 4.89401288942452)","('Geneva', 7.965779367100758)",9.5
46.04,6.22,110.0,46.04,6.22,73.0,185,1388966078,France,France,-,-,0.0,"('Annemasse', 17.211804817788742)","('Annemasse', 17.211804817788742)",0.0
46.53,6.65,75.0,46.53,6.65,109.0,185,303349426,Suisse,Suisse,Vaud,Vaud,0.0,"('Lausanne', 1.3283201334703978)","('Lausanne', 1.3283201334703978)",0.0
47.38,8.54,79.0,47.38,8.54,103.0,185,23514932,Suisse,Suisse,Zürich,Zürich,0.0,"('Zurich', 1.6615021190898316)","('Zurich', 1.6615021190898316)",0.0
47.49,8.34,82.0,47.49,8.34,103.0,185,2861395282,Suisse,Suisse,Aargau,Aargau,0.0,"('Zurich', 20.906120001301602)","('Zurich', 20.906120001301602)",0.0
47.2,8.77,47.0,47.2,8.77,37.0,185,1434471824,Suisse,Suisse,Schwyz,Schwyz,0.0,"('Zurich', 24.861253948473937)","('Zurich', 24.861253948473937)",0.0
47.21,7.56,127.0,47.21,7.56,58.0,185,203749361,Suisse,Suisse,Solothurn,Solothurn,0.0,"('Bern', 33.34940072474451)","('Bern', 33.34940072474451)",0.0
47.65,7.39,104.0,47.65,7.39,63.0,185,211497683,France,France,-,-,0.0,"('Mulhouse', 11.894109400155816)","('Mulhouse', 11.894109400155816)",0.0
45.76,9.85,113.0,45.76,9.85,43.0,185,287730519,Italia,Italia,-,-,0.0,"('Varese', 79.57413923238255)","('Varese', 79.57413923238255)",0.0
47.75,6.73,28.0,47.68,6.69,32.0,185,554598708,France,France,-,-,8.333861877940642,"('Mulhouse', 48.722469875845086)","('Mulhouse', 45.07655412887381)",17.366666666666667
46.36,6.0,104.0,46.36,6.0,72.0,186,282961891,France,France,-,-,0.0,"('Geneva', 21.90991613543771)","('Geneva', 21.90991613543771)",0.0
47.56,7.59,15.0,47.57,7.6,92.0,186,128865332,Suisse,Suisse,Basel-Stadt,Basel-Stadt,1.3405632257563658,"('Basel', 0.3667128744659557)","('Basel', 1.056694526349336)",4.916666666666667
